INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
68088,2000,MN0660200,Northfield,,City,MN,Minnesota,West North Central,Midwest,5,"Cities from 10,000 thru 24,999",9-Aug-00,,,5,,,Multiple,,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
68094,2000,MN0730600,Waite Park,,City,MN,Minnesota,West North Central,Midwest,6,"Cities from 2,500 thru 9,999",8-Aug-00,,,1,,,Black or African American,,1,Aggravated Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
68097,2000,MN0820700,Cottage Grove,,City,MN,Minnesota,West North Central,Midwest,4,"Cities from 25,000 thru 49,999",14-Jul-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
72267,2000,MN0821400,Oak Park Heights,,City,MN,Minnesota,West North Central,Midwest,6,"Cities from 2,500 thru 9,999",30-Apr-00,,,1,,,Black or African American,,2,Destruction/Damage/Vandalism of Property,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
68099,2000,MN0860000,Wright,,County,MN,Minnesota,West North Central,Midwest,9B,"MSA counties from 25,000 thru 99,999",7-May-00,,,1,,,Black or African American,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
68194,2000,MT0320100,Missoula,,City,MT,Montana,Mountain,West,3,"Cities from 50,000 thru 99,999",18-Aug-00,,,1,,,White,,4,Destruction/Damage/Vandalism of Property;Intimidation,2,Parking/Drop Lot/Garage,Anti-Asian,Individual,M,S
68216,2000,NB0740100,Falls City,,City,NB,Nebraska,West North Central,Midwest,6,"Cities from 2,500 thru 9,999",23-Aug-00,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0,Restaurant,Anti-Asian,Business,S,S
68286,2000,NJ0010300,Brigantine,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",14-May-00,,,1,,,Black or African American,,1,Intimidation,1,Specialty Store,Anti-Asian,Individual,S,S
68313,2000,NJ0021900,Fort Lee,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",4-Mar-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Parking/Drop Lot/Garage,Anti-Asian,Other,S,S
68330,2000,NJ0024500,Palisades Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",29-Sep-00,,,1,,,White,,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
72477,2000,NJ0025700,Saddle Brook Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",5-May-00,,,2,,,White,,4,Intimidation,4,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
72497,2000,NJ0032300,Moorestown Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",3-Oct-00,,,1,,,Black or African American,,1,Intimidation,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
68360,2000,NJ0041700,Haddonfield,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",3-Mar-00,,,1,,,Black or African American,,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
68386,2000,NJ0071300,Montclair,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",27-Oct-00,,,2,,,White,,2,Intimidation,2,Specialty Store,Anti-Asian,Individual,S,S
72613,2000,NJ0071600,Nutley Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",21-Mar-00,,,1,,,White,,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
68409,2000,NJ0081800,"Washington Township, Gloucester County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",25-Oct-00,,,1,,,Black or African American,,1,Simple Assault,1,School/College,Anti-Asian,Individual,S,S
68435,2000,NJ0102200,Readington Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",12-Jan-00,,,1,,,White,,2,Intimidation,2,Residence/Home,Anti-Asian,Individual,S,S
68451,2000,NJ0110200,Ewing Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",10-Sep-00,,,1,,,Black or African American,,1,Intimidation,1,Government/Public Building,Anti-Asian,Individual,S,S
68482,2000,NJ0122100,South Brunswick Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",2-Aug-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
72716,2000,NJ0122100,South Brunswick Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",28-Oct-00,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
68523,2000,NJ0142900,Parsippany-Troy Hills Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",9-Mar-00,,,2,,,White,,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
68554,2000,NJ0151400,Lakewood Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",11-Nov-00,,,1,,,Black or African American,,1,Aggravated Assault,1,Restaurant,Anti-Asian,Individual,S,S
68225,2000,NV0020100,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,West,1A,"Cities 1,000,000 or over",27-Aug-00,,,0,,,Unknown,,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Asian,Individual,S,S
68236,2000,NV0020100,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,West,1A,"Cities 1,000,000 or over",29-Dec-00,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
68245,2000,NV0020100,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,West,1A,"Cities 1,000,000 or over",24-Jan-00,,,1,,,White,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
72269,2000,NV0020100,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,West,1A,"Cities 1,000,000 or over",20-Apr-00,,,1,,,White,,1,Intimidation,1,Bar/Nightclub,Anti-Asian,Individual,S,S
72289,2000,NV0160100,Reno,,City,NV,Nevada,Mountain,West,2,"Cities from 100,000 thru 249,999",30-Aug-00,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
70930,2000,OH0091500,West Chester Township,,City,OH,Ohio,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",7-Aug-00,,,1,,,White,,1,Intimidation,1,Commercial/Office Building,Anti-Asian,Individual,S,S
71039,2000,OH0091700,Miami University,,University or College,OH,Ohio,East North Central,Midwest,7,"Cities under 2,500",26-Feb-00,,,0,,,Unknown,,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
71062,2000,OH0250400,Gahanna,,City,OH,Ohio,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",5-Jul-00,,,1,,,Black or African American,,1,Intimidation,1,Restaurant,Anti-Asian,Individual,S,S
69150,2000,OH0290300,Xenia,,City,OH,Ohio,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",25-Oct-00,,,1,,,White,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
69151,2000,OH0290300,Xenia,,City,OH,Ohio,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",31-Oct-00,,,1,,,White,,1,Not Specified,1,Residence/Home,Anti-Asian,Individual,S,S
69159,2000,OH0310000,Hamilton,,County,OH,Ohio,East North Central,Midwest,9A,"MSA counties 100,000 or over",25-May-00,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
70360,2000,OHCLP0000,Cleveland,,City,OH,Ohio,East North Central,Midwest,1C,"Cities from 250,000 thru 499,999",10-Feb-00,,,2,,,Black or African American,,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
69088,2000,OHCOP0000,Columbus,,City,OH,Ohio,East North Central,Midwest,1B,"Cities from 500,000 thru 999,999",27-Apr-00,,,1,,,White,,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
69101,2000,OHCOP0000,Columbus,,City,OH,Ohio,East North Central,Midwest,1B,"Cities from 500,000 thru 999,999",6-Aug-00,,,1,,,White,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
69105,2000,OHCOP0000,Columbus,,City,OH,Ohio,East North Central,Midwest,1B,"Cities from 500,000 thru 999,999",31-Aug-00,,,1,,,Unknown,,1,Simple Assault,1,Residence/Home,Anti-Asian,Individual,S,S
69232,2000,OK0720200,Collinsville,,City,OK,Oklahoma,West South Central,South,6,"Cities from 2,500 thru 9,999",18-Oct-00,,,1,,,White,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
69238,2000,OK0721000,Owasso,,City,OK,Oklahoma,West South Central,South,5,"Cities from 10,000 thru 24,999",27-May-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Commercial/Office Building,Anti-Asian,Business,S,S
71211,2000,OK0721000,Owasso,,City,OK,Oklahoma,West South Central,South,5,"Cities from 10,000 thru 24,999",12-Jun-00,,,4,,,White,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
71217,2000,OR0020100,Corvallis,,City,OR,Oregon,Pacific,West,4,"Cities from 25,000 thru 49,999",17-Feb-00,,,1,,,White,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
71325,2000,OR0030000,Clackamas,,County,OR,Oregon,Pacific,West,9A,"MSA counties 100,000 or over",18-Aug-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
71341,2000,OR0100600,Sutherlin,,City,OR,Oregon,Pacific,West,6,"Cities from 2,500 thru 9,999",18-Mar-00,,,3,,,White,,1,Destruction/Damage/Vandalism of Property,0,Restaurant,Anti-Asian,Business,S,S
69259,2000,OR0200200,Eugene,,City,OR,Oregon,Pacific,West,2,"Cities from 100,000 thru 249,999",11-Apr-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
69270,2000,OR0200200,Eugene,,City,OR,Oregon,Pacific,West,2,"Cities from 100,000 thru 249,999",19-Jan-00,,,1,,,American Indian or Alaska Native,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
71359,2000,OR0200200,Eugene,,City,OR,Oregon,Pacific,West,2,"Cities from 100,000 thru 249,999",11-Apr-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
69312,2000,OR0260200,Portland,,City,OR,Oregon,Pacific,West,1B,"Cities from 500,000 thru 999,999",10-Mar-00,,,1,,,White,,1,Intimidation,1,Specialty Store,Anti-Asian,Individual,S,S
69314,2000,OR0260200,Portland,,City,OR,Oregon,Pacific,West,1B,"Cities from 500,000 thru 999,999",24-Mar-00,,,2,,,White,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
70397,2000,OR0260200,Portland,,City,OR,Oregon,Pacific,West,1B,"Cities from 500,000 thru 999,999",27-Mar-00,,,1,,,White,,1,Intimidation,1,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
69361,2000,PA0024000,"Robinson Township, Allegheny County",,City,PA,Pennsylvania,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",28-Apr-00,,,1,,,White,,2,Murder and Nonnegligent Manslaughter,2,Restaurant,Anti-Asian,Individual,S,S
69379,2000,PA0220200,Harrisburg,,City,PA,Pennsylvania,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",2-Mar-00,,,3,,,Multiple,,2,Simple Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
69380,2000,PA0220200,Harrisburg,,City,PA,Pennsylvania,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",19-Mar-00,,,4,,,Black or African American,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
70406,2000,PAPEP0000,Philadelphia,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",8-Mar-00,,,1,,,Black or African American,,1,Destruction/Damage/Vandalism of Property,1,Restaurant,Anti-Asian,Individual,S,S
70413,2000,PAPEP0000,Philadelphia,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1A,"Cities 1,000,000 or over",19-May-00,,,1,,,White,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
69347,2000,PAPPD0000,Pittsburgh,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1C,"Cities from 250,000 thru 499,999",18-Feb-00,,,0,,,Unknown,,1,Simple Assault,1,Restaurant,Anti-Asian,Individual,S,S
70947,2000,PAPPD0000,Pittsburgh,,City,PA,Pennsylvania,Middle Atlantic,Northeast,1C,"Cities from 250,000 thru 499,999",20-May-00,,,3,,,White,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
69463,2000,RI0040900,Providence,,City,RI,Rhode Island,New England,Northeast,2,"Cities from 100,000 thru 249,999",10-Jul-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Commercial/Office Building,Anti-Asian,Business,S,S
69466,2000,RI0040900,Providence,,City,RI,Rhode Island,New England,Northeast,2,"Cities from 100,000 thru 249,999",12-Aug-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Restaurant,Anti-Asian,Business,S,S
69506,2000,RI004239E,Brown University,,University or College,RI,Rhode Island,New England,Northeast,7,"Cities under 2,500",28-Oct-00,,,3,,,White,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
69616,2000,TN0470100,Knoxville,,City,TN,Tennessee,East South Central,South,2,"Cities from 100,000 thru 249,999",10-Apr-00,,,0,,,Unknown,,1,Intimidation,1,Restaurant,Anti-Asian,Individual,S,S
69651,2000,TN0630100,Clarksville,,City,TN,Tennessee,East South Central,South,2,"Cities from 100,000 thru 249,999",25-Sep-00,,,1,,,White,,1,Counterfeiting/Forgery,1,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
69660,2000,TN0780200,Sevierville,,City,TN,Tennessee,East South Central,South,5,"Cities from 10,000 thru 24,999",26-Sep-00,,,1,,,White,,1,Intimidation,1,Restaurant,Anti-Asian,Individual,S,S
69735,2000,TX0570400,Carrollton,,City,TX,Texas,West South Central,South,2,"Cities from 100,000 thru 249,999",14-Feb-00,,,1,,,White,,1,Simple Assault,1,School/College,Anti-Asian,Individual,S,S
69807,2000,TX2200100,Arlington,,City,TX,Texas,West South Central,South,1C,"Cities from 250,000 thru 499,999",18-Feb-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
69818,2000,TX2201200,Fort Worth,,City,TX,Texas,West South Central,South,1B,"Cities from 500,000 thru 999,999",12-Nov-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Convenience Store,Anti-Asian,Individual,S,S
71369,2000,TXHPD0000,Houston,,City,TX,Texas,West South Central,South,1A,"Cities 1,000,000 or over",16-Dec-00,,,1,,,White,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
69861,2000,UT0180300,Salt Lake City,,City,UT,Utah,Mountain,West,2,"Cities from 100,000 thru 249,999",7-Aug-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
70519,2000,UT0230200,Grantsville,,City,UT,Utah,Mountain,West,6,"Cities from 2,500 thru 9,999",18-Jun-00,,,1,,,White,,1,Weapon Law Violations,0,Residence/Home,Anti-Asian,Society/Public,S,S
69997,2000,VA1110000,Hampton,,City,VA,Virginia,South Atlantic,South,2,"Cities from 100,000 thru 249,999",3-Nov-00,,,1,,,Black or African American,,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
70648,2000,VA1230000,Roanoke,,City,VA,Virginia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",9-May-00,,,1,,,White,,1,Simple Assault,1,School/College,Anti-Asian,Individual,S,S
70674,2000,VA1280000,Virginia Beach,,City,VA,Virginia,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",12-Nov-00,,,1,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
70700,2000,WA0060300,Vancouver,,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",28-Mar-00,,,3,,,White,,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
70741,2000,WA0140000,Grays Harbor,,County,WA,Washington,Pacific,West,8B,"Non-MSA counties from 25,000 thru 99,999",22-Sep-00,,,1,,,White,,1,Aggravated Assault,1,Residence/Home,Anti-Asian,Individual,S,S
70704,2000,WA0140800,Ocean Shores,,City,WA,Washington,Pacific,West,6,"Cities from 2,500 thru 9,999",4-Jul-00,,,2,,,White,,3,Intimidation,3,Service/Gas Station,Anti-Asian,Individual,S,S
70705,2000,WA0170000,King,,County,WA,Washington,Pacific,West,9A,"MSA counties 100,000 or over",16-Jul-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
70708,2000,WA0170000,King,,County,WA,Washington,Pacific,West,9A,"MSA counties 100,000 or over",24-Sep-00,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
70717,2000,WA0173200,Port of Seattle,,Other,WA,Washington,Pacific,West,7,"Cities under 2,500",10-Oct-00,,,0,,,Unknown,,3,Intimidation,3,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
70128,2000,WA0174700,Maple Valley,,City,WA,Washington,Pacific,West,5,"Cities from 10,000 thru 24,999",26-Apr-00,,,1,,,American Indian or Alaska Native,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
70732,2000,WA0175000,Sammamish,,City,WA,Washington,Pacific,West,4,"Cities from 25,000 thru 49,999",7-Jun-00,,,0,,,Unknown,,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Asian,Individual,S,S
70133,2000,WA0180000,Kitsap,,County,WA,Washington,Pacific,West,9A,"MSA counties 100,000 or over",18-May-00,,,4,,,Multiple,,1,Destruction/Damage/Vandalism of Property,1,Specialty Store,Anti-Asian,Individual,S,S
70135,2000,WA0180000,Kitsap,,County,WA,Washington,Pacific,West,9A,"MSA counties 100,000 or over",1-Nov-00,,,1,,,White,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
70139,2000,WA0180400,Port Orchard,,City,WA,Washington,Pacific,West,6,"Cities from 2,500 thru 9,999",24-May-00,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
70155,2000,WA0270300,Tacoma,,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",19-Dec-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Convenience Store,Anti-Asian,Business,S,S
70756,2000,WA0270300,Tacoma,,City,WA,Washington,Pacific,West,2,"Cities from 100,000 thru 249,999",30-Nov-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Convenience Store,Anti-Asian,Business,S,S
70162,2000,WA0310300,Everett,,City,WA,Washington,Pacific,West,3,"Cities from 50,000 thru 99,999",4-Oct-00,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
70770,2000,WA0320000,Spokane,,County,WA,Washington,Pacific,West,9A,"MSA counties 100,000 or over",2-May-00,,,1,,,White,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
70790,2000,WA0340000,Thurston,,County,WA,Washington,Pacific,West,9A,"MSA counties 100,000 or over",17-Feb-00,,,2,,,White,,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
70275,2000,WI0140000,Dodge,,County,WI,Wisconsin,East North Central,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",26-Dec-00,,,1,,,White,,1,Aggravated Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
70820,2000,WI0180000,Eau Claire,,County,WI,Wisconsin,East North Central,Midwest,9C,"MSA counties from 10,000 thru 24,999",7-Apr-00,,,1,,,White,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
70284,2000,WI0370300,Wausau,,City,WI,Wisconsin,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",31-May-00,,,1,,,White,,2,Intimidation,2,Residence/Home,Anti-Asian,Individual,S,S
70285,2000,WI0370300,Wausau,,City,WI,Wisconsin,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",4-Oct-00,,,1,,,White,,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
70286,2000,WI0370300,Wausau,,City,WI,Wisconsin,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",9-Oct-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
70290,2000,WI0590000,Shawano,,County,WI,Wisconsin,East North Central,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",4-Nov-00,,,2,,,White,,2,Intimidation,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
70291,2000,WI0600200,Sheboygan,,City,WI,Wisconsin,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",1-Jun-00,,,1,,,White,,1,Simple Assault,1,School/College,Anti-Asian,Individual,S,S
70294,2000,WI0600200,Sheboygan,,City,WI,Wisconsin,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",17-Nov-00,,,1,,,White,,1,Simple Assault,1,School/College,Anti-Asian,Individual,S,S
70295,2000,WI0600200,Sheboygan,,City,WI,Wisconsin,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",1-Dec-00,,,1,,,White,,1,Simple Assault,1,School/College,Anti-Asian,Individual,S,S
70250,2000,WV0420100,Elkins,,City,WV,West Virginia,South Atlantic,South,6,"Cities from 2,500 thru 9,999",14-May-00,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Specialty Store,Anti-Asian,Individual,S,S
